id,firstname,lastname,pos,birthdate,daysalive,season,seasonid,gameid,assists,goals,sumgoals,pim,shots,games,hits,ppg,ppp,gwg,otg,shg,shp,bs,pm,pts,team,opp,date,home,win
8446430,Marcel,Dionne,,1951-08-03,7435,19711972,1,29,0,2,7,0,7,1,0,0,0,0,0,0,0,0,3,2,Detroit Red Wings,Philadelphia Flyers,1971-12-11,True,True
8446430,Marcel,Dionne,,1951-08-03,7438,19711972,1,30,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,Vancouver Canucks,1971-12-14,False,True
8446430,Marcel,Dionne,,1951-08-03,7441,19711972,1,31,1,0,7,0,3,1,0,0,0,0,0,0,0,0,1,1,Detroit Red Wings,California Golden Seals,1971-12-17,False,False
8446430,Marcel,Dionne,,1951-08-03,7442,19711972,1,32,1,0,7,0,3,1,0,0,1,0,0,0,0,0,-2,1,Detroit Red Wings,Los Angeles Kings,1971-12-18,False,False
8446430,Marcel,Dionne,,1951-08-03,7446,19711972,1,33,1,0,7,0,7,1,0,0,0,0,0,0,0,0,2,1,Detroit Red Wings,Vancouver Canucks,1971-12-22,True,True
8446430,Marcel,Dionne,,1951-08-03,7449,19711972,1,34,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,Toronto Maple Leafs,1971-12-25,False,False
8446430,Marcel,Dionne,,1951-08-03,7450,19711972,1,35,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,Minnesota North Stars,1971-12-26,True,True
8446430,Marcel,Dionne,,1951-08-03,7453,19711972,1,36,2,0,7,0,5,1,0,0,0,0,0,0,0,0,2,2,Detroit Red Wings,Buffalo Sabres,1971-12-29,False,True
8446430,Marcel,Dionne,,1951-08-03,7455,19711972,1,37,3,0,7,0,4,1,0,0,1,0,0,0,0,0,2,3,Detroit Red Wings,California Golden Seals,1971-12-31,True,True
8446430,Marcel,Dionne,,1951-08-03,7457,19711972,1,38,1,1,8,0,5,1,0,1,2,0,0,0,0,0,-2,2,Detroit Red Wings,Montréal Canadiens,1972-01-02,True,True
8446430,Marcel,Dionne,,1951-08-03,7460,19711972,1,39,0,1,9,0,7,1,0,0,0,0,0,0,0,0,-2,1,Detroit Red Wings,Minnesota North Stars,1972-01-05,False,False
8446430,Marcel,Dionne,,1951-08-03,7462,19711972,1,40,1,0,9,0,2,1,0,0,1,0,0,0,0,0,-1,1,Detroit Red Wings,California Golden Seals,1972-01-07,False,False
8446430,Marcel,Dionne,,1951-08-03,7464,19711972,1,41,2,1,10,0,6,1,0,0,2,0,0,0,0,0,1,3,Detroit Red Wings,Pittsburgh Penguins,1972-01-09,True,True
8446430,Marcel,Dionne,,1951-08-03,7466,19711972,1,42,1,0,10,0,2,1,0,0,1,0,0,0,0,0,0,1,Detroit Red Wings,Philadelphia Flyers,1972-01-11,True,True
8446430,Marcel,Dionne,,1951-08-03,7470,19711972,1,43,1,1,11,0,6,1,0,0,1,0,0,0,0,0,-2,2,Detroit Red Wings,Los Angeles Kings,1972-01-15,True,True
8446430,Marcel,Dionne,,1951-08-03,7471,19711972,1,44,0,0,11,0,2,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,Boston Bruins,1972-01-16,False,False
8446430,Marcel,Dionne,,1951-08-03,7474,19711972,1,45,0,0,11,0,1,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,Minnesota North Stars,1972-01-19,True,False
8446430,Marcel,Dionne,,1951-08-03,7477,19711972,1,46,0,0,11,0,5,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,Buffalo Sabres,1972-01-22,True,True
8446430,Marcel,Dionne,,1951-08-03,7478,19711972,1,47,0,0,11,0,2,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,St. Louis Blues,1972-01-23,True,True
8446430,Marcel,Dionne,,1951-08-03,7482,19711972,1,48,2,0,11,0,3,1,0,0,0,0,0,0,0,0,2,2,Detroit Red Wings,Buffalo Sabres,1972-01-27,False,True
8446430,Marcel,Dionne,,1951-08-03,7484,19711972,1,49,0,1,12,0,9,1,0,0,0,0,0,0,0,0,1,1,Detroit Red Wings,Los Angeles Kings,1972-01-29,True,False
8446430,Marcel,Dionne,,1951-08-03,7485,19711972,1,50,0,0,12,0,0,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,Chicago Blackhawks,1972-01-30,False,False
8446430,Marcel,Dionne,,1951-08-03,7487,19711972,1,51,0,0,12,0,4,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,Toronto Maple Leafs,1972-02-01,True,True
8446430,Marcel,Dionne,,1951-08-03,7489,19711972,1,52,1,2,14,0,9,1,0,1,1,0,0,0,0,0,1,3,Detroit Red Wings,Philadelphia Flyers,1972-02-03,False,False
8446430,Marcel,Dionne,,1951-08-03,7491,19711972,1,53,0,1,15,0,3,1,0,1,1,0,0,0,0,0,-1,1,Detroit Red Wings,Boston Bruins,1972-02-05,False,False
8446430,Marcel,Dionne,,1951-08-03,7492,19711972,1,54,1,0,15,0,3,1,0,0,0,0,0,0,0,0,0,1,Detroit Red Wings,California Golden Seals,1972-02-06,True,True
8446430,Marcel,Dionne,,1951-08-03,7496,19711972,1,55,0,1,16,0,9,1,0,0,0,1,0,0,0,0,2,1,Detroit Red Wings,Buffalo Sabres,1972-02-10,True,True
8446430,Marcel,Dionne,,1951-08-03,7498,19711972,1,56,0,0,16,0,6,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,Chicago Blackhawks,1972-02-12,True,False
8446430,Marcel,Dionne,,1951-08-03,7502,19711972,1,57,1,0,16,0,2,1,0,0,1,0,0,0,0,0,-1,1,Detroit Red Wings,Minnesota North Stars,1972-02-16,False,False
8446430,Marcel,Dionne,,1951-08-03,7505,19711972,1,58,1,1,17,2,3,1,0,0,0,0,0,0,0,0,1,2,Detroit Red Wings,Pittsburgh Penguins,1972-02-19,False,True
8446430,Marcel,Dionne,,1951-08-03,7506,19711972,1,59,0,1,18,0,2,1,0,0,0,0,0,0,0,0,1,1,Detroit Red Wings,New York Rangers,1972-02-20,False,False
8446430,Marcel,Dionne,,1951-08-03,7508,19711972,1,60,2,0,18,2,2,1,0,0,0,0,0,0,0,0,0,2,Detroit Red Wings,Toronto Maple Leafs,1972-02-22,True,True
8446430,Marcel,Dionne,,1951-08-03,7510,19711972,1,61,0,1,19,0,4,1,0,0,0,0,0,0,0,0,1,1,Detroit Red Wings,Vancouver Canucks,1972-02-24,True,True
8446430,Marcel,Dionne,,1951-08-03,7512,19711972,1,62,0,0,19,0,2,1,0,0,0,0,0,0,0,0,-2,0,Detroit Red Wings,Montréal Canadiens,1972-02-26,False,False
8446430,Marcel,Dionne,,1951-08-03,7513,19711972,1,63,1,0,19,0,3,1,0,0,1,0,0,0,0,0,-1,1,Detroit Red Wings,Philadelphia Flyers,1972-02-27,True,False
8446430,Marcel,Dionne,,1951-08-03,7515,19711972,1,64,1,2,21,0,4,1,0,0,0,0,0,0,0,0,3,3,Detroit Red Wings,Vancouver Canucks,1972-02-29,True,True
8446430,Marcel,Dionne,,1951-08-03,7517,19711972,1,65,0,0,21,0,3,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,Pittsburgh Penguins,1972-03-02,False,False
8446430,Marcel,Dionne,,1951-08-03,7519,19711972,1,66,1,0,21,0,4,1,0,0,1,0,0,0,0,0,-2,1,Detroit Red Wings,Boston Bruins,1972-03-04,True,False
8446430,Marcel,Dionne,,1951-08-03,7520,19711972,1,67,2,0,21,0,3,1,0,0,0,0,0,0,0,0,2,2,Detroit Red Wings,Pittsburgh Penguins,1972-03-05,True,True
8446430,Marcel,Dionne,,1951-08-03,7523,19711972,1,68,1,0,21,0,2,1,0,0,1,0,0,0,0,0,0,1,Detroit Red Wings,Toronto Maple Leafs,1972-03-08,False,False
8446430,Marcel,Dionne,,1951-08-03,7526,19711972,1,69,0,2,23,0,3,1,0,1,1,0,0,0,0,0,0,2,Detroit Red Wings,New York Rangers,1972-03-11,True,False
8446430,Marcel,Dionne,,1951-08-03,7527,19711972,1,70,0,0,23,0,5,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,Chicago Blackhawks,1972-03-12,True,False
8446430,Marcel,Dionne,,1951-08-03,7531,19711972,1,71,0,0,23,0,5,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,New York Rangers,1972-03-16,True,False
8446430,Marcel,Dionne,,1951-08-03,7534,19711972,1,72,0,3,26,2,6,1,0,0,0,1,0,0,0,0,2,3,Detroit Red Wings,Montréal Canadiens,1972-03-19,True,True
8446430,Marcel,Dionne,,1951-08-03,7536,19711972,1,73,4,0,26,0,2,1,0,0,1,0,0,0,0,0,4,4,Detroit Red Wings,Vancouver Canucks,1972-03-21,False,True
8446430,Marcel,Dionne,,1951-08-03,7537,19711972,1,74,2,2,28,2,6,1,0,1,1,0,0,0,0,0,2,4,Detroit Red Wings,Los Angeles Kings,1972-03-22,False,True
8446430,Marcel,Dionne,,1951-08-03,7540,19711972,1,75,1,0,28,0,7,1,0,0,1,0,0,0,0,0,0,1,Detroit Red Wings,St. Louis Blues,1972-03-25,False,False
8446430,Marcel,Dionne,,1951-08-03,7543,19711972,1,76,1,0,28,0,6,1,0,0,0,0,0,0,0,0,1,1,Detroit Red Wings,Boston Bruins,1972-03-28,True,True
8446430,Marcel,Dionne,,1951-08-03,7544,19711972,1,77,0,0,28,0,2,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,New York Rangers,1972-03-29,False,False
8446430,Marcel,Dionne,,1951-08-03,7548,19711972,1,78,0,0,28,0,3,1,0,0,0,0,0,0,0,0,-3,0,Detroit Red Wings,Chicago Blackhawks,1972-04-02,False,False
8446430,Marcel,Dionne,,1951-08-03,7736,19721973,2,79,0,1,29,0,7,1,0,0,0,0,0,0,0,0,0,1,Detroit Red Wings,New York Rangers,1972-10-07,True,True
8446430,Marcel,Dionne,,1951-08-03,7740,19721973,2,80,1,0,29,0,6,1,0,0,0,0,0,0,0,0,0,1,Detroit Red Wings,Boston Bruins,1972-10-11,True,True
8446430,Marcel,Dionne,,1951-08-03,7743,19721973,2,81,1,2,31,0,6,1,0,1,2,1,0,0,0,0,1,3,Detroit Red Wings,Philadelphia Flyers,1972-10-14,True,True
8446430,Marcel,Dionne,,1951-08-03,7744,19721973,2,82,0,0,31,0,3,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,Los Angeles Kings,1972-10-15,True,True
8446430,Marcel,Dionne,,1951-08-03,7750,19721973,2,83,0,0,31,0,1,1,0,0,0,0,0,0,0,0,1,0,Detroit Red Wings,Toronto Maple Leafs,1972-10-21,False,True
8446430,Marcel,Dionne,,1951-08-03,7751,19721973,2,84,2,2,33,0,9,1,0,1,2,1,0,0,0,0,1,4,Detroit Red Wings,Toronto Maple Leafs,1972-10-22,True,True
8446430,Marcel,Dionne,,1951-08-03,7755,19721973,2,85,0,0,33,2,4,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,Philadelphia Flyers,1972-10-26,False,False
8446430,Marcel,Dionne,,1951-08-03,7757,19721973,2,86,2,1,34,0,3,1,0,0,2,0,0,0,0,0,-2,3,Detroit Red Wings,St. Louis Blues,1972-10-28,False,False
8446430,Marcel,Dionne,,1951-08-03,7758,19721973,2,87,1,0,34,0,3,1,0,0,0,0,0,0,0,0,1,1,Detroit Red Wings,Montréal Canadiens,1972-10-29,True,False
8446430,Marcel,Dionne,,1951-08-03,7761,19721973,2,88,0,1,35,0,4,1,0,0,0,0,0,0,0,0,-2,1,Detroit Red Wings,Atlanta Flames,1972-11-01,True,False
8446430,Marcel,Dionne,,1951-08-03,7764,19721973,2,89,1,0,35,2,2,1,0,0,0,0,0,0,0,0,0,1,Detroit Red Wings,Montréal Canadiens,1972-11-04,False,True
8446430,Marcel,Dionne,,1951-08-03,7765,19721973,2,90,0,0,35,0,3,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,Pittsburgh Penguins,1972-11-05,True,False
8446430,Marcel,Dionne,,1951-08-03,7769,19721973,2,91,0,0,35,0,1,1,0,0,0,0,0,0,0,0,-3,0,Detroit Red Wings,Boston Bruins,1972-11-09,False,False
8446430,Marcel,Dionne,,1951-08-03,7772,19721973,2,92,1,0,35,0,3,1,0,0,1,0,0,0,0,0,-2,1,Detroit Red Wings,Chicago Blackhawks,1972-11-12,False,False
8446430,Marcel,Dionne,,1951-08-03,7774,19721973,2,93,0,0,35,0,4,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,Vancouver Canucks,1972-11-14,False,False
8446430,Marcel,Dionne,,1951-08-03,7775,19721973,2,94,1,1,36,0,3,1,0,0,1,0,0,0,0,0,2,2,Detroit Red Wings,California Golden Seals,1972-11-15,False,True
8446430,Marcel,Dionne,,1951-08-03,7778,19721973,2,95,0,0,36,0,1,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,Los Angeles Kings,1972-11-18,False,False
8446430,Marcel,Dionne,,1951-08-03,7782,19721973,2,96,4,1,37,5,2,1,0,0,1,0,0,0,0,0,4,5,Detroit Red Wings,Buffalo Sabres,1972-11-22,True,True
8446430,Marcel,Dionne,,1951-08-03,7785,19721973,2,97,2,0,37,2,2,1,0,0,1,0,0,0,0,0,0,2,Detroit Red Wings,Philadelphia Flyers,1972-11-25,True,True
8446430,Marcel,Dionne,,1951-08-03,7786,19721973,2,98,1,1,38,0,5,1,0,0,0,0,0,0,0,0,-1,2,Detroit Red Wings,California Golden Seals,1972-11-26,True,False
8446430,Marcel,Dionne,,1951-08-03,7789,19721973,2,99,2,0,38,0,3,1,0,0,0,0,0,0,0,0,-3,2,Detroit Red Wings,Chicago Blackhawks,1972-11-29,False,False
8446430,Marcel,Dionne,,1951-08-03,7792,19721973,2,100,3,1,39,0,5,1,0,0,2,0,0,0,0,0,2,4,Detroit Red Wings,New York Islanders,1972-12-02,False,True
8446430,Marcel,Dionne,,1951-08-03,7793,19721973,2,101,0,0,39,0,3,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,Toronto Maple Leafs,1972-12-03,True,False
8446430,Marcel,Dionne,,1951-08-03,7795,19721973,2,102,0,1,40,0,5,1,0,0,0,0,0,0,0,0,1,1,Detroit Red Wings,St. Louis Blues,1972-12-05,False,False
8446430,Marcel,Dionne,,1951-08-03,7797,19721973,2,103,0,0,40,0,3,1,0,0,0,0,0,0,0,0,-2,0,Detroit Red Wings,Buffalo Sabres,1972-12-07,False,False
8446430,Marcel,Dionne,,1951-08-03,7799,19721973,2,104,0,0,40,2,4,1,0,0,0,0,0,0,0,0,-2,0,Detroit Red Wings,Minnesota North Stars,1972-12-09,False,False
8446430,Marcel,Dionne,,1951-08-03,7803,19721973,2,105,0,0,40,0,6,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,Atlanta Flames,1972-12-13,True,False
8446430,Marcel,Dionne,,1951-08-03,7806,19721973,2,106,0,1,41,0,2,1,0,0,0,0,0,0,0,0,1,1,Detroit Red Wings,Toronto Maple Leafs,1972-12-16,False,True
8446430,Marcel,Dionne,,1951-08-03,7807,19721973,2,107,0,1,42,0,4,1,0,0,0,0,0,0,0,0,-1,1,Detroit Red Wings,Minnesota North Stars,1972-12-17,True,True
8446430,Marcel,Dionne,,1951-08-03,7810,19721973,2,108,0,0,42,0,5,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,Los Angeles Kings,1972-12-20,True,True
8446430,Marcel,Dionne,,1951-08-03,7811,19721973,2,109,0,0,42,2,0,1,0,0,0,0,0,0,0,0,-4,0,Detroit Red Wings,Boston Bruins,1972-12-21,False,False
8446430,Marcel,Dionne,,1951-08-03,7813,19721973,2,110,0,1,43,0,7,1,0,1,1,0,0,0,0,0,0,1,Detroit Red Wings,Vancouver Canucks,1972-12-23,True,True
8446430,Marcel,Dionne,,1951-08-03,7814,19721973,2,111,0,0,43,0,0,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,New York Rangers,1972-12-24,False,False
8446430,Marcel,Dionne,,1951-08-03,7816,19721973,2,112,1,0,43,0,3,1,0,0,0,0,0,0,0,0,1,1,Detroit Red Wings,Pittsburgh Penguins,1972-12-26,True,False
8446430,Marcel,Dionne,,1951-08-03,7820,19721973,2,113,1,0,43,0,3,1,0,0,0,0,0,0,0,0,1,1,Detroit Red Wings,Pittsburgh Penguins,1972-12-30,False,False
8446430,Marcel,Dionne,,1951-08-03,7821,19721973,2,114,1,2,45,0,3,1,0,0,0,0,0,0,0,0,2,3,Detroit Red Wings,Minnesota North Stars,1972-12-31,True,False
8446430,Marcel,Dionne,,1951-08-03,7825,19721973,2,115,1,1,46,0,4,1,0,0,0,0,0,0,0,0,1,2,Detroit Red Wings,Buffalo Sabres,1973-01-04,True,True
8446430,Marcel,Dionne,,1951-08-03,7827,19721973,2,116,0,0,46,0,4,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,New York Islanders,1973-01-06,False,True
8446430,Marcel,Dionne,,1951-08-03,7828,19721973,2,117,0,0,46,0,3,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,New York Islanders,1973-01-07,True,True
8446430,Marcel,Dionne,,1951-08-03,7831,19721973,2,118,0,0,46,0,5,1,0,0,0,0,0,0,0,0,0,0,Detroit Red Wings,Pittsburgh Penguins,1973-01-10,False,True
8446430,Marcel,Dionne,,1951-08-03,7833,19721973,2,119,0,0,46,0,4,1,0,0,0,0,0,0,0,0,2,0,Detroit Red Wings,Vancouver Canucks,1973-01-12,False,True
8446430,Marcel,Dionne,,1951-08-03,7835,19721973,2,120,1,0,46,0,2,1,0,0,0,0,0,0,0,0,0,1,Detroit Red Wings,Pittsburgh Penguins,1973-01-14,True,True
8446430,Marcel,Dionne,,1951-08-03,7838,19721973,2,121,0,1,47,0,3,1,0,1,1,0,0,0,0,0,-3,1,Detroit Red Wings,Chicago Blackhawks,1973-01-17,True,False
8446430,Marcel,Dionne,,1951-08-03,7841,19721973,2,122,1,1,48,0,3,1,0,0,0,1,0,0,0,0,1,2,Detroit Red Wings,Buffalo Sabres,1973-01-20,True,True
8446430,Marcel,Dionne,,1951-08-03,7842,19721973,2,123,1,1,49,0,8,1,0,0,1,0,0,0,0,0,-2,2,Detroit Red Wings,Minnesota North Stars,1973-01-21,True,False
8446430,Marcel,Dionne,,1951-08-03,7844,19721973,2,124,1,0,49,0,3,1,0,0,1,0,0,0,0,0,-1,1,Detroit Red Wings,Philadelphia Flyers,1973-01-23,False,False
8446430,Marcel,Dionne,,1951-08-03,7846,19721973,2,125,2,0,49,0,1,1,0,0,2,0,0,0,0,0,0,2,Detroit Red Wings,Boston Bruins,1973-01-25,False,True
8446430,Marcel,Dionne,,1951-08-03,7848,19721973,2,126,1,1,50,0,5,1,0,0,1,0,0,0,0,0,-1,2,Detroit Red Wings,New York Rangers,1973-01-27,True,False
8446430,Marcel,Dionne,,1951-08-03,7849,19721973,2,127,1,1,51,0,1,1,0,0,0,1,0,0,0,0,2,2,Detroit Red Wings,Montréal Canadiens,1973-01-28,False,True
8446430,Marcel,Dionne,,1951-08-03,7853,19721973,2,128,2,0,51,2,6,1,0,0,0,0,0,0,0,0,1,2,Detroit Red Wings,California Golden Seals,1973-02-01,True,True
8446430,Marcel,Dionne,,1951-08-03,7855,19721973,2,129,1,0,51,0,4,1,0,0,0,0,0,0,0,0,1,1,Detroit Red Wings,Atlanta Flames,1973-02-03,True,True
8446430,Marcel,Dionne,,1951-08-03,7856,19721973,2,130,2,1,52,0,7,1,0,0,0,0,0,0,0,0,4,3,Detroit Red Wings,Vancouver Canucks,1973-02-04,True,True
8446430,Marcel,Dionne,,1951-08-03,7859,19721973,2,131,0,1,53,0,2,1,0,0,0,1,0,0,0,0,0,1,Detroit Red Wings,Atlanta Flames,1973-02-07,False,True
8446430,Marcel,Dionne,,1951-08-03,7862,19721973,2,132,0,0,53,0,2,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,Minnesota North Stars,1973-02-10,False,False
8446430,Marcel,Dionne,,1951-08-03,7863,19721973,2,133,0,2,55,2,3,1,0,0,0,0,0,0,0,0,0,2,Detroit Red Wings,Buffalo Sabres,1973-02-11,False,True
8446430,Marcel,Dionne,,1951-08-03,7866,19721973,2,134,1,0,55,0,6,1,0,0,0,0,0,0,0,0,2,1,Detroit Red Wings,Los Angeles Kings,1973-02-14,False,False
8446430,Marcel,Dionne,,1951-08-03,7868,19721973,2,135,0,1,56,0,6,1,0,1,1,0,0,0,0,0,0,1,Detroit Red Wings,California Golden Seals,1973-02-16,False,False
8446430,Marcel,Dionne,,1951-08-03,7869,19721973,2,136,0,0,56,0,6,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,Vancouver Canucks,1973-02-17,False,False
8446430,Marcel,Dionne,,1951-08-03,7874,19721973,2,137,0,3,59,0,6,1,0,2,2,0,0,0,0,0,-1,3,Detroit Red Wings,Montréal Canadiens,1973-02-22,True,False
8446430,Marcel,Dionne,,1951-08-03,7876,19721973,2,138,0,1,60,0,5,1,0,0,0,0,0,0,0,0,-1,1,Detroit Red Wings,New York Islanders,1973-02-24,False,False
8446430,Marcel,Dionne,,1951-08-03,7877,19721973,2,139,0,2,62,0,4,1,0,0,0,1,0,0,0,0,2,2,Detroit Red Wings,St. Louis Blues,1973-02-25,True,True
8446430,Marcel,Dionne,,1951-08-03,7880,19721973,2,140,0,2,64,0,4,1,0,1,1,0,0,0,0,0,-1,2,Detroit Red Wings,Philadelphia Flyers,1973-02-28,True,True
8446430,Marcel,Dionne,,1951-08-03,7883,19721973,2,141,0,0,64,0,5,1,0,0,0,0,0,0,0,0,-1,0,Detroit Red Wings,New York Rangers,1973-03-03,True,False
8446430,Marcel,Dionne,,1951-08-03,7884,19721973,2,142,0,1,65,0,4,1,0,0,0,0,0,0,0,0,1,1,Detroit Red Wings,New York Islanders,1973-03-04,True,True
8446430,Marcel,Dionne,,1951-08-03,7887,19721973,2,143,1,0,65,0,3,1,0,0,1,0,0,0,0,0,-1,1,Detroit Red Wings,Atlanta Flames,1973-03-07,False,True
